year,month,total_flights,distance,points_accumulated,points_redeemed,dollar_cost_points_redeemed,loyalty_history_id,activity_id
2018,3,0,0,0.0,0,0,196,633
2018,7,2,2118,2115.1,0,0,259,634
2018,4,0,0,0.0,0,0,319,635
2017,8,4,2116,2118.3,0,0,512,636
2017,7,0,0,0.0,0,0,699,637
2017,6,0,0,0.0,0,0,682,638
2017,9,0,0,0.0,0,0,570,639
2017,1,0,0,0.0,0,0,670,640
2017,4,3,3769,3762.3,0,0,776,641
2017,2,3,5199,5200.4,0,0,685,642
2018,11,0,0,0.0,0,0,139,643
2018,11,3,4825,4820.9,0,0,525,644
2018,5,3,2744,2736.1,0,0,104,645
2017,5,2,1815,1814.8,0,0,931,646
2017,12,1,2462,2454.2,0,0,736,647
2017,5,0,0,0.0,0,0,479,648
2017,3,0,0,0.0,0,0,206,649
2017,1,0,0,0.0,0,0,345,650
2017,5,0,0,0.0,0,0,857,651
2018,8,0,0,0.0,0,0,21,652
2017,9,0,0,0.0,0,0,605,653
2017,5,0,0,0.0,0,0,367,654
2018,5,0,0,0.0,0,0,434,655
2018,2,3,4757,4760.0,0,0,195,656
2018,3,2,4004,4004.3,643,116,334,657
2017,2,4,9411,9405.1,0,0,267,658
2018,2,2,4224,4237.8,356,63,71,659
2017,9,0,0,0.0,0,0,129,660
2018,11,3,7095,7091.8,0,0,67,661
2018,7,4,4952,4951.4,0,0,597,662
2018,10,2,3417,3415.9,0,0,758,663
2018,5,1,1814,1814.5,0,0,356,664
2017,4,1,0,0.0,0,0,326,665
2017,8,0,0,0.0,0,0,718,666
2017,11,1,1534,1522.2,0,0,588,667
2018,2,2,1204,1204.3,0,0,264,668
2018,7,0,0,0.0,0,0,997,669
2018,9,2,1329,1329.6,0,0,551,670
2017,5,0,0,0.0,0,0,862,671
2017,12,0,0,0.0,0,0,906,672
2018,8,3,5560,5571.7,0,0,502,673
2017,5,0,0,0.0,0,0,64,674
2018,6,0,0,0.0,0,0,226,675
2017,6,0,0,0.0,0,0,740,676
2017,6,0,0,0.0,0,0,847,677
2017,3,0,0,0.0,0,0,478,678
2017,7,6,11829,11753.2,0,0,32,679
2017,10,3,6574,6576.3,0,0,903,680
2018,4,1,768,869.7,397,76,301,681
2018,12,3,5853,5867.2,0,0,455,682
2018,9,2,4336,4361.1,288,58,919,683
2017,6,6,14618,15375.5,0,0,988,684
2017,11,0,0,0.0,0,0,837,685
2018,10,3,1204,1202.1,0,0,618,686
2018,8,0,0,0.0,0,0,273,687
2018,6,0,0,0.0,0,0,711,688
2017,5,1,2237,2233.1,0,0,342,689
2017,6,4,3675,3665.3,0,0,240,690
2017,2,0,0,0.0,0,0,468,691
2018,5,3,6596,6557.7,0,0,89,692
2017,1,0,0,0.0,0,0,764,693
2018,2,0,0,0.0,0,0,625,694
2017,7,0,0,0.0,0,0,322,695
2017,3,3,6206,6212.9,0,0,662,696
2018,5,1,2508,2498.7,0,0,80,697
2018,11,0,0,0.0,0,0,867,698
2018,10,0,0,0.0,0,0,527,699
2017,2,0,0,0.0,0,0,488,700
2017,12,4,9908,9889.2,0,0,886,701
2017,4,0,0,0.0,0,0,912,702
2017,10,0,0,0.0,0,0,651,703
2017,8,2,3193,3192.2,0,0,295,704
2017,8,1,1420,1435.2,0,0,485,705
2017,1,0,0,0.0,0,0,968,706
2018,6,0,0,0.0,0,0,506,707
2018,1,1,2059,2043.1,0,0,571,708
2017,3,0,0,0.0,0,0,390,709
2017,1,0,0,0.0,0,0,74,710
2018,10,1,1845,1865.8,493,90,107,711
2017,7,0,0,0.0,0,0,730,712
2018,6,0,0,0.0,0,0,231,713
2017,5,0,0,0.0,0,0,870,714
2017,9,0,0,0.0,0,57,968,715
2017,4,0,0,0.0,0,0,213,716
2017,6,0,0,0.0,0,0,664,717
2017,4,3,4935,4944.9,0,0,883,718
2018,11,1,2213,2214.5,0,0,877,719
2018,9,2,4686,4693.3,0,0,192,720
2017,9,2,3266,3255.9,0,0,58,721
2017,5,1,1580,1578.7,0,0,826,722
2018,9,2,3703,3691.0,0,0,900,723
2017,11,2,2143,2144.4,0,0,991,724
2018,2,0,0,0.0,0,0,850,725
2017,4,1,1667,1668.7,0,0,781,726
2017,2,1,719,718.9,0,0,161,727
2018,8,5,3919,3910.1,0,0,877,728
2018,6,0,0,0.0,0,0,720,729
2017,7,0,0,0.0,0,0,478,730
2017,10,0,0,0.0,0,0,157,731
2018,4,0,0,0.0,0,0,266,732
2017,5,0,0,0.0,0,0,370,733
2017,4,0,0,0.0,0,0,801,734
2018,12,0,0,0.0,0,0,254,735
2018,5,1,2262,2266.5,0,0,254,736
2018,8,3,4677,4703.1,0,0,597,737
2018,12,0,0,0.0,0,0,647,738
2017,5,3,2677,2676.2,0,0,285,739
2017,7,0,0,0.0,0,0,931,740
2017,5,0,0,0.0,0,0,600,741
2017,7,5,2898,2896.8,0,0,578,742
2017,8,3,6878,6854.8,413,74,206,743
2017,6,0,0,0.0,0,0,614,744
2017,5,0,0,0.0,0,0,465,745
2018,12,3,4937,4929.6,0,0,306,746
2017,9,0,0,0.0,0,0,696,747
2017,1,0,0,0.0,0,0,956,748
2017,8,3,2864,2890.5,457,82,932,749
2017,1,0,0,0.0,0,0,624,750
2017,10,0,0,0.0,0,0,605,751
2017,4,4,6460,6464.4,0,0,48,752
2017,11,0,0,0.0,0,0,920,753
2018,6,4,6020,6011.6,0,0,431,754
2017,8,6,14191,14083.4,0,0,533,755
2018,9,0,0,0.0,0,0,526,756
2018,2,1,1882,1872.3,0,0,949,757
2018,6,1,948,934.8,0,0,534,758
2017,1,0,0,0.0,0,0,535,759
2017,7,0,0,0.0,0,0,72,760
2018,9,0,0,0.0,0,0,222,761
2018,6,4,8619,8598.4,0,0,982,762
2018,6,0,0,0.0,0,0,395,763
2017,10,0,0,0.0,0,0,173,764
2018,1,0,0,0.0,0,0,758,765
2017,5,3,5023,4976.5,0,0,694,766
2018,11,2,4776,4782.6,0,0,667,767
2018,2,0,0,0.0,0,0,642,768
2018,8,0,0,0.0,0,0,788,769
2017,8,0,0,0.0,0,0,264,770
2017,9,3,2018,2013.0,0,0,418,771
2018,2,1,726,722.7,0,0,979,772
2018,5,4,7020,6980.6,582,105,935,773
2017,11,0,0,0.0,0,0,753,774
2018,8,4,7063,7037.8,0,0,489,775
2018,4,2,1549,1537.5,68,21,448,776
2018,8,1,1908,1894.5,0,0,993,777
2018,11,3,5698,5706.2,492,89,983,778
2018,7,0,0,0.0,0,0,686,779
2018,10,3,6161,6160.3,0,0,940,780
2018,4,0,0,0.0,0,0,979,781
2018,10,3,7123,7109.7,0,0,396,782
2017,4,0,0,0.0,0,0,427,783
2018,9,0,0,0.0,0,0,947,784
2017,6,3,4061,4084.4,442,81,102,785
2018,12,2,2405,2411.3,0,0,975,786
2017,8,0,0,0.0,0,0,310,787
2017,4,3,4927,4937.3,0,0,871,788
2017,2,2,4350,4356.6,0,0,440,789
2017,11,0,0,0.0,0,0,618,790
2017,1,4,4588,4580.0,0,0,937,791
2017,11,0,0,0.0,573,108,915,792
2017,11,3,2158,2151.1,0,0,908,793
2018,1,2,2123,2133.4,0,0,654,794
2017,6,0,0,0.0,0,0,201,795
2018,4,1,1906,1902.6,0,0,732,796
2018,9,0,0,0.0,0,0,26,797
2018,2,0,0,0.0,0,0,60,798
2017,3,0,0,0.0,0,0,20,799
2018,4,0,0,0.0,0,0,20,800
2017,7,0,0,0.0,0,0,896,801
2018,8,3,4216,4215.2,0,0,926,802
2018,7,2,2079,2078.4,0,0,115,803
2018,4,0,0,0.0,0,0,744,804
2017,12,1,1108,1140.7,765,138,925,805
2017,5,5,9013,9034.0,0,0,80,806
2017,12,1,2300,2294.9,0,0,867,807
2018,7,4,11250,11242.8,0,0,23,808
2017,3,0,0,0.0,0,0,82,809
2018,10,1,1333,1322.0,0,0,259,810
2018,12,2,2404,2401.0,0,0,52,811
2017,2,4,4906,4923.8,0,0,42,812
2018,2,0,0,0.0,0,0,394,813
2017,11,1,1879,1889.0,0,0,429,814
2017,5,0,0,0.0,0,0,641,815
2018,1,2,4105,4126.3,0,0,897,816
2018,1,0,0,0.0,0,0,641,817
2017,11,0,0,0.0,0,0,39,818
2017,12,0,0,0.0,0,0,805,819
2018,11,3,3544,3583.3,389,70,386,820
2017,5,3,2856,2854.9,0,0,524,821
2017,1,0,0,0.0,0,0,540,822
2017,9,1,1998,2002.5,0,0,490,823
2017,4,3,7104,7080.0,0,0,816,824
2018,2,0,0,0.0,0,0,828,825
2018,3,2,3396,3393.0,0,0,900,826
2018,6,4,4266,4276.9,0,0,796,827
2017,6,3,4299,4302.9,0,0,670,828
2017,8,3,5861,5847.2,0,0,776,829
2018,9,0,0,0.0,0,0,250,830
2017,2,3,3500,3511.4,0,0,948,831
2018,5,0,0,0.0,0,0,721,832
2018,12,4,9622,9625.7,0,0,4,833
2017,11,1,1448,1459.1,0,0,633,834
2018,4,1,620,636.7,0,0,547,835
2018,9,3,6645,6652.4,0,0,989,836
2018,8,2,4498,4505.2,0,0,286,837
2018,9,2,3987,3984.3,0,0,622,838
2018,3,3,3577,3577.4,0,0,622,839
2017,8,0,0,0.0,0,0,12,840
2017,11,2,2382,2379.9,0,0,103,841
2017,11,3,2455,2450.9,0,0,921,842
2018,8,1,2082,2103.8,538,98,662,843
2018,7,6,4378,4369.6,0,0,435,844
2018,6,0,0,0.0,0,0,261,845
2017,8,3,4603,4595.9,0,0,982,846
2017,1,0,0,0.0,0,0,827,847
2017,5,0,0,0.0,0,0,312,848
2017,12,1,1400,1389.8,541,97,796,849
2017,4,0,0,0.0,0,0,111,850
2017,1,0,0,0.0,0,0,764,851
2018,3,0,0,0.0,0,0,602,852
2017,10,0,0,0.0,0,0,366,853
2017,7,5,9248,9243.9,0,0,700,854
2018,7,2,805,847.2,554,100,875,855
2018,6,2,4360,4356.5,0,0,780,856
2017,5,2,1132,1104.9,0,0,344,857
2017,12,0,0,0.0,0,0,926,858
2017,1,0,0,0.0,0,0,227,859
2018,7,5,13496,13115.7,676,122,805,860
2017,4,3,6140,6113.4,0,0,215,861
2018,6,4,4718,4719.1,547,99,722,862
2018,9,4,6403,6420.3,446,81,842,863
2017,7,3,3851,3826.5,0,0,967,864
2017,4,3,1800,1793.4,0,0,699,865
2017,4,0,0,0.0,0,0,970,866
2018,11,2,858,862.8,0,0,494,867
2017,9,0,0,0.0,0,0,283,868
2018,7,3,7367,7375.7,0,0,310,869
2018,2,2,1707,1709.3,0,0,302,870
2018,12,2,1112,1115.9,0,0,824,871
2018,10,2,1845,1852.6,0,0,363,872
2017,11,0,0,0.0,0,0,479,873
2017,3,3,2776,2766.6,0,0,46,874
2018,10,0,0,0.0,0,0,530,875
2018,3,4,3309,3319.9,537,97,737,876
2018,4,0,0,0.0,0,0,345,877
2018,4,0,0,0.0,0,0,528,878
2018,9,0,0,0.0,0,0,730,879
2017,6,0,0,0.0,0,0,792,880
2018,4,5,4822,4801.9,447,80,235,881
2018,12,1,1797,1802.0,0,0,770,882
2018,2,0,0,0.0,0,0,195,883
2017,6,0,0,0.0,0,0,50,884
2018,1,0,0,0.0,0,0,186,885
2017,10,1,1796,1789.3,0,0,533,886
2017,1,0,0,0.0,0,0,839,887
2018,1,3,1710,1706.5,0,0,841,888
2018,3,4,7219,7208.9,0,0,894,889
2018,3,0,0,0.0,0,0,458,890
2017,6,5,4138,4123.3,0,0,71,891
2018,4,0,0,0.0,0,0,72,892
2018,10,2,5272,5261.5,0,0,22,893
2017,1,0,0,0.0,0,0,812,894
2017,6,1,1111,1121.9,576,104,656,895
2018,9,4,5328,5329.6,0,0,522,896
2017,9,0,0,0.0,0,0,924,897
2017,10,4,8571,8606.7,0,0,986,898
2017,1,0,0,0.0,0,0,935,899
2017,12,0,0,0.0,0,0,753,900
2017,4,5,11884,11779.2,0,0,371,901
2017,11,0,0,0.0,0,0,858,902
2018,3,0,0,0.0,0,0,847,903
2017,6,1,1438,1433.6,0,0,310,904
2017,4,0,0,0.0,0,0,147,905
2018,2,4,8854,8847.5,0,0,654,906
2017,4,0,0,0.0,0,0,677,907
2017,8,0,0,0.0,0,0,677,908
2018,8,0,0,0.0,0,0,898,909
2017,3,0,0,0.0,0,0,665,910
2018,10,2,3667,3665.6,0,0,192,911
2017,6,1,862,855.1,0,0,428,912
2017,5,2,1901,1902.8,0,0,811,913
2018,7,0,0,0.0,0,0,861,914
2018,8,0,0,0.0,612,109,289,915
2018,10,1,1158,1150.2,0,0,42,916
2018,3,2,3044,3058.0,440,80,18,917
2017,2,2,1510,1507.8,0,0,18,918
2018,1,0,0,0.0,0,0,771,919
2018,10,3,4754,4750.2,0,0,51,920
2017,10,0,0,0.0,0,0,386,921
2018,9,0,0,0.0,0,0,692,922
2017,9,0,0,0.0,0,0,516,923
2018,9,4,7671,7702.7,0,0,491,924
2017,6,1,1697,1699.6,0,0,843,925
2018,1,0,0,0.0,0,0,989,926
2018,7,6,6401,6407.1,0,0,285,927
2017,9,0,0,0.0,0,0,539,928
2017,4,0,0,0.0,0,0,900,929
2017,7,0,0,0.0,0,0,239,930
2018,10,3,2466,2466.7,0,0,104,931
2017,12,1,1124,1104.4,0,0,99,932
2018,11,0,0,0.0,0,0,271,933
2017,4,2,1513,1501.6,0,0,736,934
2017,1,1,1994,2031.5,375,68,110,935
2018,6,0,0,0.0,0,0,370,936
2017,4,3,6975,6953.7,0,0,804,937
2017,1,0,0,0.0,0,0,673,938
2017,6,0,0,0.0,0,0,737,939
2017,3,4,7852,7852.5,0,0,857,940
2017,11,2,2817,2789.8,396,71,636,941
2017,2,1,2134,2131.2,0,0,195,942
2017,5,5,5348,5341.5,0,0,401,943
2018,10,1,1888,1889.2,0,0,611,944
2018,10,2,1376,1375.5,0,0,521,945
2017,1,0,0,0.0,0,0,667,946
2017,9,0,0,0.0,0,0,454,947
2017,10,3,4336,4351.6,0,0,323,948
2018,10,0,0,0.0,0,0,965,949
2017,8,0,0,0.0,0,0,823,950
2018,12,3,3044,3111.2,470,85,418,951
2018,8,3,1904,1926.5,428,77,466,952
2018,2,0,0,0.0,0,0,819,953
2018,12,0,0,0.0,0,0,551,954
2017,1,3,1656,1677.8,0,0,993,955
2017,5,1,1540,1520.8,0,0,686,956
2018,10,0,0,0.0,0,0,73,957
2018,9,0,0,0.0,0,0,427,958
2017,12,1,1972,1991.4,0,0,858,959
2018,9,0,0,0.0,0,0,722,960
2017,5,2,4837,4840.7,0,0,46,961
2018,9,3,5719,5709.9,0,0,871,962
2017,3,0,0,0.0,0,0,444,963
2018,4,3,3189,3154.2,0,0,995,964
2018,10,1,1905,1903.8,0,0,342,965
2017,3,1,2460,2468.0,0,0,609,966
2018,3,0,0,0.0,0,0,5,967
2017,2,0,0,0.0,0,0,662,968
2018,1,0,0,0.0,0,0,124,969
2018,1,0,0,0.0,0,0,911,970
2017,8,4,4623,4632.0,0,0,38,971
2018,6,0,0,0.0,0,0,305,972
2018,7,4,5641,5656.6,0,0,442,973
2018,11,0,0,0.0,0,0,58,974
2017,11,0,0,0.0,0,0,527,975
2018,6,4,2201,2202.3,0,0,393,976
2018,2,1,2084,2087.7,0,0,459,977
2017,6,1,2384,2376.8,0,0,699,978
2017,4,0,0,0.0,0,0,429,979
2018,10,4,4041,4023.7,0,0,626,980
2018,1,0,0,0.0,0,0,833,981
2018,9,0,0,0.0,0,0,805,982
2017,6,1,1037,1029.4,0,0,144,983
2017,6,0,0,0.0,557,102,295,984
2017,1,0,0,0.0,0,0,828,985
2017,7,3,6599,6615.3,0,0,825,986
2018,4,0,0,0.0,0,0,491,987
2017,10,0,0,0.0,0,0,844,988
2017,6,1,2104,2104.7,0,0,65,989
2018,2,3,4133,4133.0,0,0,195,990
2017,7,3,2511,2529.4,0,0,774,991
2018,4,0,0,0.0,0,0,98,992
2017,2,0,0,0.0,0,0,377,993
2017,4,4,6280,6272.4,0,0,410,994
2018,9,2,2612,2617.5,0,0,410,995
2018,6,0,0,0.0,0,0,103,996
2018,11,0,0,0.0,0,0,543,997
2017,10,1,1253,1267.9,584,106,602,998
2018,5,0,0,0.0,0,0,239,999
2017,3,2,4639,4646.3,382,68,501,1000
2018,8,0,0,0.0,0,0,271,1001
2018,3,0,0,0.0,0,0,650,1002
2018,3,1,1304,1306.3,0,0,650,1003
2017,12,0,0,0.0,0,0,246,1004
2018,4,4,2735,2724.1,0,0,892,1005
2017,7,0,0,0.0,0,0,345,1006
2018,9,3,7323,7317.5,0,0,85,1007
2018,10,2,2461,2443.2,0,0,6,1008
2017,3,4,8555,8562.1,0,0,188,1009
2018,12,2,4753,4750.3,0,0,21,1010
2018,8,3,2079,2072.5,478,87,235,1011
2017,6,2,3899,3881.0,0,0,361,1012
2017,6,0,0,0.0,0,0,734,1013
2017,9,3,6350,6331.3,0,0,646,1014
2018,6,0,0,0.0,0,0,176,1015
2017,7,2,1021,1007.2,0,0,431,1016
2018,6,1,2078,2067.4,0,0,334,1017
2017,6,0,0,0.0,551,100,852,1018
2018,7,2,4690,4694.3,0,0,537,1019
2017,6,0,0,0.0,0,0,666,1020
2018,12,4,2989,3000.7,0,0,733,1021
2017,5,0,0,0.0,0,0,274,1022
2017,2,0,0,0.0,0,0,192,1023
2017,7,4,8013,8012.2,0,0,307,1024
2018,1,0,0,0.0,0,0,967,1025
2018,5,4,7288,7280.4,0,0,708,1026
2018,4,0,0,0.0,0,0,761,1027
2018,1,1,1600,1581.7,0,0,725,1028
2017,3,0,0,0.0,0,0,972,1029
2018,7,0,0,0.0,0,0,929,1030
2018,12,1,2836,2845.1,0,0,718,1031
2017,11,1,2480,2462.2,0,0,213,1032
2017,11,0,0,0.0,0,0,471,1033
2018,5,0,0,0.0,0,0,642,1034
2017,10,0,0,0.0,0,0,415,1035
2017,8,6,7375,7390.9,0,0,300,1036
2018,3,1,585,603.3,0,0,899,1037
2018,2,2,4239,4251.2,0,0,397,1038
2018,10,0,0,0.0,0,0,698,1039
2018,4,0,0,0.0,0,0,979,1040
2017,10,2,3134,3159.8,501,89,607,1041
2017,9,0,0,0.0,0,0,741,1042
2017,12,2,2251,2251.9,0,0,873,1043
2017,10,0,0,0.0,0,0,276,1044
2018,4,1,2215,2216.9,0,0,800,1045
2018,10,0,0,0.0,0,0,998,1046
2017,10,4,3008,3001.5,0,0,189,1047
2018,1,0,0,0.0,0,0,376,1048
2018,2,0,0,0.0,0,0,975,1049
2018,3,0,0,0.0,0,0,46,1050
2017,11,2,3390,3393.2,0,0,871,1051
2018,1,1,1478,1487.3,0,0,988,1052
2018,9,1,1468,1464.7,0,0,618,1053
2017,1,0,0,0.0,0,0,147,1054
2018,10,1,1448,1458.9,0,0,782,1055
2018,3,2,2967,2966.5,0,0,33,1056
2018,3,2,3158,3157.5,0,0,875,1057
2018,9,0,0,0.0,0,0,588,1058
2018,9,0,0,0.0,0,0,951,1059
2017,8,4,7433,7429.5,0,0,79,1060
2018,5,0,0,0.0,0,0,898,1061
2018,6,0,0,0.0,0,0,577,1062
2017,2,3,2500,2498.8,0,0,333,1063
2018,9,4,8881,8871.1,0,0,621,1064
2017,6,0,0,0.0,0,0,192,1065
2018,9,0,0,0.0,0,0,787,1066
2017,3,4,2786,2782.8,0,0,428,1067
2018,8,2,4344,4349.4,0,0,38,1068
2017,10,2,4263,4265.6,387,69,668,1069
2017,8,3,1616,1629.2,423,76,482,1070
2018,12,3,6510,6493.4,0,0,867,1071
2018,4,0,0,0.0,0,0,630,1072
2018,3,3,6560,6557.2,0,0,42,1073
2017,10,4,8017,7982.7,421,76,488,1074
2018,2,0,0,0.0,0,0,394,1075
2017,2,0,0,0.0,0,0,663,1076
2017,5,3,8619,8568.8,0,0,51,1077
2018,1,0,0,0.0,0,0,737,1078
2017,1,0,0,0.0,0,0,893,1079
2017,12,5,8780,8785.3,0,0,424,1080
2017,9,1,2082,2093.5,0,0,574,1081
2018,4,0,0,0.0,0,0,377,1082
2018,8,2,3311,3284.6,792,143,709,1083
2018,6,4,7053,7048.6,0,0,739,1084
2018,1,3,7104,7119.5,0,0,854,1085
2017,6,1,1179,1162.3,0,0,579,1086
2017,10,2,3227,3241.5,0,0,593,1087
2017,11,3,5974,6014.6,382,71,632,1088
2017,2,0,0,0.0,0,0,571,1089
2017,9,4,6857,6858.4,448,81,576,1090
2017,1,0,0,0.0,0,0,639,1091
2018,3,1,1988,1994.8,0,0,872,1092
2018,7,0,0,0.0,0,0,817,1093
2017,7,0,0,0.0,0,0,479,1094
2017,5,2,4091,4089.3,0,0,370,1095
2018,1,0,0,0.0,0,0,704,1096
2017,9,0,0,0.0,0,0,246,1097
2017,7,5,8363,8381.6,536,96,842,1098
2018,8,1,1579,1597.7,0,0,3,1099
2018,11,0,0,0.0,0,0,528,1100
2018,3,2,3963,3971.4,565,101,581,1101
2018,5,1,659,665.8,0,0,6,1102
2018,10,3,1910,1916.8,0,0,37,1103
2018,9,0,0,0.0,0,0,344,1104
2017,3,0,0,0.0,0,0,624,1105
2017,8,2,1061,1061.1,0,0,303,1106
2018,10,0,0,0.0,0,0,320,1107
2017,11,4,9410,9422.3,0,0,198,1108
2017,7,3,6490,6491.2,0,0,334,1109
2017,8,5,9464,9466.1,0,0,401,1110
2018,12,0,0,0.0,0,0,508,1111
2017,12,2,4560,4567.3,0,0,274,1112
2017,3,0,0,0.0,0,0,159,1113
2017,6,0,0,0.0,0,0,128,1114
2017,3,3,2156,2143.5,0,0,678,1115
2017,8,0,0,0.0,0,0,383,1116
2017,12,0,0,0.0,0,0,471,1117
2017,9,3,4958,4965.9,0,0,513,1118
2018,6,3,3917,3924.7,541,97,323,1119
2017,2,0,0,0.0,0,0,509,1120
2018,1,0,0,0.0,0,0,433,1121
2018,9,0,0,0.0,0,0,417,1122
2017,2,0,0,0.0,0,0,935,1123
2017,3,0,0,0.0,0,0,753,1124
2018,11,0,0,0.0,0,0,604,1125
2017,9,2,4950,4919.8,0,0,678,1126
2018,3,1,602,617.4,0,0,940,1127
2018,8,0,0,0.0,535,97,964,1128
2018,5,0,0,0.0,0,0,87,1129
2018,5,2,2448,2438.3,0,0,858,1130
2017,5,0,0,0.0,0,0,627,1131
2018,4,0,0,0.0,0,0,918,1132
2017,11,2,2982,2981.4,0,0,637,1133
2018,11,1,824,793.5,0,0,455,1134
2018,11,1,1193,1191.9,0,0,440,1135
2017,9,0,0,0.0,0,0,444,1136
2017,4,3,2586,2642.0,322,60,338,1137
2017,12,3,5201,5214.6,0,0,413,1138
2018,8,0,0,0.0,0,0,60,1139
2018,10,1,1038,1030.5,0,0,577,1140
2018,9,3,2271,2284.5,416,76,40,1141
2017,4,0,0,0.0,0,0,5,1142
2017,7,3,2339,2333.4,0,0,167,1143
2018,10,2,3953,4017.9,472,85,789,1144
2017,10,0,0,0.0,0,0,446,1145
2017,7,3,2524,2519.1,0,0,170,1146
2017,2,0,0,0.0,0,0,75,1147
2018,6,2,4448,4433.0,0,0,53,1148
2017,4,3,3500,3484.6,0,0,295,1149
2018,2,0,0,0.0,0,0,516,1150
2018,6,0,0,0.0,0,0,398,1151
2017,11,2,3669,3662.4,0,0,1,1152
2017,12,2,4784,4776.7,0,0,844,1153
2018,3,2,1795,1783.0,0,0,484,1154
2018,5,0,0,0.0,0,0,574,1155
2017,4,4,4320,4296.3,0,0,806,1156
2017,5,0,0,0.0,0,0,739,1157
2018,1,0,0,0.0,0,0,896,1158
2018,8,3,2548,2551.4,0,0,785,1159
2018,3,0,0,0.0,0,0,155,1160
2017,12,0,0,0.0,0,0,86,1161
2017,10,5,7867,7827.8,0,0,133,1162
2018,1,1,2267,2296.3,456,82,799,1163
2017,6,1,1809,1798.7,0,0,632,1164
2018,5,0,0,0.0,0,0,707,1165
2018,4,1,788,845.5,534,96,339,1166
2017,10,4,6912,6921.8,0,0,303,1167
2017,12,4,9205,9217.9,0,0,593,1168
2017,6,3,2228,2223.1,0,0,537,1169
2017,3,0,0,0.0,0,0,681,1170
2017,5,0,0,0.0,0,0,813,1171
2018,2,0,0,0.0,0,0,997,1172
2017,5,0,0,0.0,0,0,935,1173
2018,3,0,0,0.0,0,0,678,1174
2018,7,0,0,0.0,0,0,249,1175
2017,1,0,0,0.0,0,0,604,1176
2017,12,0,0,0.0,0,0,705,1177
2018,5,0,0,0.0,0,0,362,1178
2017,6,0,0,0.0,0,0,871,1179
2018,1,0,0,0.0,0,0,392,1180
2018,9,1,2181,2213.8,598,108,393,1181
2018,4,0,0,0.0,0,0,980,1182
2017,4,3,4132,4173.4,334,62,536,1183
2017,9,0,0,0.0,632,113,703,1184
2017,6,0,0,0.0,0,0,663,1185
2018,12,0,0,0.0,0,0,175,1186
2018,1,0,0,0.0,0,0,167,1187
2018,4,0,0,0.0,0,0,449,1188
2018,12,0,0,0.0,0,0,526,1189
2017,5,0,0,0.0,0,0,140,1190
2017,4,3,2173,2219.3,435,78,187,1191
2017,11,5,6699,6698.6,0,0,916,1192
2017,7,0,0,0.0,0,0,514,1193
2018,7,4,4114,4087.6,0,0,592,1194
2017,4,3,6199,6198.3,0,0,592,1195
2018,8,0,0,0.0,0,0,592,1196
2017,12,2,816,805.5,0,0,248,1197
2018,1,2,2439,2445.4,0,0,101,1198
2018,5,0,0,0.0,0,0,869,1199
2018,6,6,7025,7062.5,406,72,209,1200
2018,7,2,1497,1497.2,0,0,345,1201
2017,3,0,0,0.0,576,104,3,1202
2017,7,0,0,0.0,0,0,241,1203
2017,1,3,3374,3369.5,0,0,851,1204
2018,1,1,2439,2444.3,0,0,183,1205
2017,12,2,3502,3494.0,0,0,456,1206
2017,5,2,2665,2720.0,494,88,960,1207
2018,11,2,3410,3407.0,0,0,390,1208
2017,4,2,1845,1828.6,0,0,81,1209
2018,5,0,0,0.0,0,0,352,1210
2017,9,0,0,0.0,0,0,223,1211
2018,3,4,3193,3237.3,395,72,969,1212
2017,8,0,0,0.0,0,0,165,1213
2018,8,0,0,0.0,0,0,730,1214
2018,4,2,4669,4679.9,0,0,37,1215
2017,9,4,3049,3062.2,0,0,647,1216
2017,5,4,10505,10588.5,0,0,367,1217
2018,3,4,8100,8101.9,0,0,48,1218
2017,6,0,0,0.0,0,0,780,1219
2017,1,0,0,0.0,0,0,839,1220
2018,5,0,0,0.0,0,0,425,1221
2017,4,2,1832,1831.5,0,0,852,1222
2017,6,0,0,0.0,0,0,17,1223
2017,3,0,0,0.0,0,0,666,1224
2018,12,0,0,0.0,0,0,267,1225
2018,9,0,0,0.0,0,0,263,1226
2018,1,0,0,0.0,0,0,301,1227
2017,4,0,0,0.0,0,0,222,1228
2017,3,0,0,0.0,0,0,761,1229
2018,3,0,0,0.0,0,0,404,1230
2018,1,0,0,0.0,0,0,961,1231
2017,1,2,6020,6006.9,0,0,656,1232
2017,7,2,2571,2595.7,0,0,375,1233
2018,9,3,5977,6047.4,0,0,522,1234
2017,8,0,0,0.0,0,0,899,1235
2018,3,4,9443,9466.0,0,0,466,1236
2018,5,2,4695,4758.7,630,114,397,1237
2018,11,0,0,0.0,0,0,134,1238
2018,6,0,0,0.0,0,0,753,1239
2018,3,0,0,0.0,0,0,591,1240
2017,10,0,0,0.0,0,0,489,1241
2017,9,0,0,0.0,0,0,217,1242
2017,12,1,1551,1552.1,0,0,2,1243
2017,4,0,0,0.0,444,82,934,1244
2018,11,3,2933,2956.9,350,62,511,1245
2018,4,0,0,0.0,0,0,45,1246
2018,9,0,0,0.0,0,0,531,1247
2018,11,2,2994,2985.8,0,0,740,1248
2018,4,3,3829,3835.8,0,0,447,1249
2018,8,0,0,0.0,0,0,116,1250
2017,7,0,0,0.0,0,0,440,1251
2018,5,0,0,0.0,0,0,430,1252
2017,2,3,7519,7500.6,63,0,915,1253
2018,7,0,0,0.0,0,0,904,1254
2017,8,0,0,0.0,0,0,273,1255
